locationId,name,stateCode,districtCode,fisheriesType,latitude,longitude,month,airTemperatureC,weatherCondition,windSpeedKmph,windDirectionDeg,rainfallMm,visibilityKm,significantWaveHeightM,wavePeriodSec,waveDirectionDeg,swellHeightM,swellPeriodSec,seaCondition,seaSurfaceTemperatureC,surfaceCurrentSpeedMs,surfaceCurrentDirectionDeg,mixedLayerDepthM,d20DepthM,chlorophyllMgM3,pfzPotentialScore,fishingPotential,cycloneStatus,cycloneRiskScore,cycloneDistanceKm,cycloneWindKmph,marineWarning,highWaveAlert,dataType,modelBasis,waveApplicability
loc_51,Teni,25,624,inland,10.01115,77.47772,10,31.5,clear,14.0,227.0,8.7,7.7,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_51,Teni,25,624,inland,10.01115,77.47772,11,29.9,partly_cloudy,12.3,174.0,3.9,6.9,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_52,Howrah,28,341,inland,22.57688,88.31857,10,28.4,partly_cloudy,11.2,138.0,5.5,6.4,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_52,Howrah,28,341,inland,22.57688,88.31857,11,26.4,cloudy,8.2,45.0,1.1,5.1,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_53,Raipur,37,410,inland,21.23333,81.63333,10,28.3,cloudy,10.2,108.0,4.4,6.0,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_53,Raipur,37,410,inland,21.23333,81.63333,11,26.7,cloudy,8.2,46.0,1.1,5.1,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_54,Tiruchirappalli,25,614,inland,10.8155,78.69651,10,31.5,clear,14.4,239.0,9.1,7.8,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_54,Tiruchirappalli,25,614,inland,10.8155,78.69651,11,31.0,clear,16.0,288.0,6.3,8.5,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_55,Kota,24,127,inland,25.18254,75.83907,10,29.0,clear,14.3,236.0,9.0,7.8,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_55,Kota,24,127,inland,25.18254,75.83907,11,26.2,cloudy,8.9,67.0,1.6,5.4,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_56,Shivaji Nagar,16,521,inland,18.53017,73.85263,10,29.6,partly_cloudy,12.6,183.0,7.1,7.0,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_56,Shivaji Nagar,16,521,inland,18.53017,73.85263,11,27.2,cloudy,8.5,56.0,1.3,5.2,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_57,Sholapur,16,526,inland,17.67152,75.91044,10,28.7,cloudy,9.6,91.0,3.8,5.7,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_57,Sholapur,16,526,inland,17.67152,75.91044,11,28.0,cloudy,10.5,118.0,2.7,6.1,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_58,Chandigarh,05,055,inland,30.73629,76.7884,10,27.5,partly_cloudy,12.7,185.0,7.2,7.1,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_58,Chandigarh,05,055,inland,30.73629,76.7884,11,25.0,cloudy,8.0,41.0,1.0,5.0,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_59,Tiruppur,25,633,inland,11.11541,77.35456,10,31.0,partly_cloudy,13.1,200.0,7.7,7.3,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_59,Tiruppur,25,633,inland,11.11541,77.35456,11,28.7,cloudy,9.2,77.0,1.8,5.5,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_60,Guwahati,03,322,inland,26.1844,91.7458,10,29.6,clear,16.5,306.0,11.5,8.8,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_60,Guwahati,03,322,inland,26.1844,91.7458,11,28.3,clear,15.6,276.0,6.1,8.4,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_61,Hubballi,19,562,inland,15.34776,75.13378,10,28.7,cloudy,8.5,55.0,2.5,5.2,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_61,Hubballi,19,562,inland,15.34776,75.13378,11,28.3,cloudy,10.2,108.0,2.5,6.0,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_62,Mysuru,19,577,inland,12.29791,76.63925,10,31.7,clear,15.8,282.0,10.6,8.5,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_62,Mysuru,19,577,inland,12.29791,76.63925,11,29.4,partly_cloudy,11.9,161.0,3.6,6.7,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_63,Salem,25,608,inland,11.65376,78.15538,10,30.1,cloudy,10.6,122.0,4.9,6.2,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_63,Salem,25,608,inland,11.65376,78.15538,11,28.3,cloudy,8.1,43.0,1.1,5.0,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_64,Gurugram,10,086,inland,28.4601,77.02635,10,29.3,clear,16.9,317.0,11.9,9.0,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_64,Gurugram,10,086,inland,28.4601,77.02635,11,28.1,clear,16.3,298.0,6.5,8.7,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_65,Bhubaneswar,21,386,inland,20.27241,85.83385,10,29.2,partly_cloudy,12.4,178.0,6.9,7.0,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_65,Bhubaneswar,21,386,inland,20.27241,85.83385,11,27.2,cloudy,9.2,78.0,1.8,5.5,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_66,Bhiwandi,16,517,marine,19.30023,73.05881,10,29.6,cloudy,12.3,205.0,6.1,7.3,1.14,6.8,205.0,0.82,8.3,moderate,28.3,0.35,160.0,60.0,122.0,0.63,47.0,moderate,none,22.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_66,Bhiwandi,16,517,marine,19.30023,73.05881,11,27.9,partly_cloudy,10.0,146.0,3.5,8.4,0.88,5.9,137.0,0.66,7.4,slight,27.7,0.27,101.0,54.0,99.0,0.3,31.0,low,none,14.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_67,Jalandhar,23,037,inland,31.32556,75.57917,10,28.1,clear,14.7,248.0,9.4,8.0,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_67,Jalandhar,23,037,inland,31.32556,75.57917,11,25.2,cloudy,8.9,68.0,1.6,5.4,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_68,Rohini,07,091,inland,28.74322,77.06778,10,29.3,clear,16.8,315.0,11.8,8.9,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_68,Rohini,07,091,inland,28.74322,77.06778,11,25.5,cloudy,8.5,55.0,1.3,5.2,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_69,Kanayannur,13,595,marine,9.96667,76.26667,10,31.8,clear,14.2,249.0,19.7,8.6,1.03,6.0,240.0,0.86,9.0,moderate,28.8,0.26,204.0,36.0,136.0,0.42,50.0,moderate,none,13.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_69,Kanayannur,13,595,marine,9.96667,76.26667,11,30.3,cloudy,14.4,205.0,6.1,8.6,1.06,6.1,197.0,0.85,8.3,moderate,28.7,0.28,160.0,55.0,119.0,0.48,48.0,moderate,none,8.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_70,Bhayandar,16,517,marine,19.30157,72.85107,10,29.6,cloudy,12.4,205.0,6.1,7.6,1.11,6.6,203.0,0.82,8.3,moderate,28.2,0.33,160.0,55.0,123.0,0.54,44.0,low,none,22.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_70,Bhayandar,16,517,marine,19.30157,72.85107,11,28.4,cloudy,10.6,185.0,5.2,7.7,1.01,6.6,183.0,0.72,8.0,moderate,28.0,0.33,140.0,71.0,115.0,0.56,42.0,low,none,16.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_71,Narela,07,091,inland,28.85267,77.09288,10,28.9,clear,15.9,287.0,10.8,8.5,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_71,Narela,07,091,inland,28.85267,77.09288,11,26.5,partly_cloudy,11.7,156.0,3.5,6.7,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_72,Thiruvananthapuram,13,601,marine,8.4855,76.94924,10,31.0,partly_cloudy,12.6,153.0,9.0,7.5,1.11,7.0,156.0,0.73,7.5,moderate,29.5,0.37,108.0,67.0,98.0,0.87,63.0,moderate,none,6.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_72,Thiruvananthapuram,13,601,marine,8.4855,76.94924,11,31.1,clear,15.3,257.0,8.4,7.0,1.31,7.4,263.0,0.92,9.1,moderate,29.4,0.41,212.0,91.0,138.0,1.02,69.0,moderate,none,11.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_73,Alīgarh,36,143,inland,27.88145,78.07464,10,28.0,partly_cloudy,12.5,179.0,7.0,7.0,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_73,Alīgarh,36,143,inland,27.88145,78.07464,11,25.7,cloudy,8.8,66.0,1.6,5.4,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_74,Bareilly,36,150,inland,28.36678,79.43167,10,27.7,partly_cloudy,12.1,167.0,6.5,6.8,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_74,Bareilly,36,150,inland,28.36678,79.43167,11,26.7,partly_cloudy,11.8,159.0,3.6,6.7,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_75,Morādābād,36,135,inland,28.83893,78.77684,10,28.6,clear,14.9,254.0,9.6,8.1,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_75,Morādābād,36,135,inland,28.83893,78.77684,11,27.8,clear,15.4,270.0,5.9,8.3,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_76,Warangal,40,686,inland,18.0,79.58333,10,30.2,clear,14.2,234.0,8.9,7.8,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_76,Warangal,40,686,inland,18.0,79.58333,11,29.7,clear,15.8,282.0,6.2,8.5,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_77,Dhārāvi,16,519,marine,19.05,72.86667,10,29.0,partly_cloudy,11.5,143.0,3.4,7.8,1.05,6.5,141.0,0.73,7.3,moderate,28.2,0.32,98.0,53.0,98.0,0.52,41.0,low,none,18.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_77,Dhārāvi,16,519,marine,19.05,72.86667,11,27.6,partly_cloudy,9.5,108.0,1.8,7.5,0.98,6.8,109.0,0.61,6.8,slight,28.1,0.36,63.0,78.0,84.0,0.67,43.0,low,none,11.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_78,Gorakhpur,36,188,inland,26.76628,83.36889,10,29.4,clear,16.4,300.0,11.3,8.7,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_78,Gorakhpur,36,188,inland,26.76628,83.36889,11,26.9,partly_cloudy,11.6,154.0,3.4,6.6,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_79,Guntur,02,548,inland,16.29974,80.45729,10,30.7,clear,14.9,254.0,9.7,8.1,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_79,Guntur,02,548,inland,16.29974,80.45729,11,28.3,cloudy,10.5,119.0,2.7,6.1,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_80,Puducherry,22,635,marine,11.93381,79.82979,10,30.9,cloudy,13.3,199.0,14.2,8.3,1.03,6.3,194.0,0.79,8.2,moderate,28.8,0.3,154.0,46.0,117.0,0.56,50.0,moderate,none,9.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_80,Puducherry,22,635,marine,11.93381,79.82979,11,30.6,clear,15.4,266.0,8.8,7.7,1.23,6.9,266.0,0.93,9.2,moderate,28.8,0.35,221.0,75.0,143.0,0.77,58.0,moderate,none,12.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_81,Jājmau,36,164,inland,26.4304,80.4095,10,27.7,partly_cloudy,11.1,135.0,5.4,6.4,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_81,Jājmau,36,164,inland,26.4304,80.4095,11,26.7,partly_cloudy,11.0,134.0,3.0,6.3,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_82,Amravati,16,503,inland,20.93333,77.75,10,30.1,clear,15.4,271.0,10.3,8.3,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_82,Amravati,16,503,inland,20.93333,77.75,11,29.2,clear,15.8,282.0,6.2,8.5,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_83,Bikaner,24,101,inland,28.01762,73.31495,10,28.7,clear,14.7,249.0,9.5,8.0,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_83,Bikaner,24,101,inland,28.01762,73.31495,11,26.9,partly_cloudy,12.5,180.0,4.0,7.0,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_84,Kochi,13,595,marine,9.93988,76.26022,10,30.8,partly_cloudy,12.7,164.0,10.2,8.2,1.02,6.4,160.0,0.74,7.7,moderate,29.0,0.31,119.0,50.0,103.0,0.62,53.0,moderate,none,7.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_84,Kochi,13,595,marine,9.93988,76.26022,11,29.5,partly_cloudy,13.3,136.0,3.0,8.6,1.01,6.2,129.0,0.75,7.2,moderate,28.7,0.29,91.0,58.0,92.0,0.52,46.0,moderate,none,3.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_85,Bhilai,37,409,inland,21.20919,81.4285,10,28.2,cloudy,9.7,92.0,3.9,5.7,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_85,Bhilai,37,409,inland,21.20919,81.4285,11,28.6,clear,14.2,232.0,5.1,7.7,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_86,Cuttack,21,381,inland,20.46497,85.87927,10,30.7,clear,16.8,314.0,11.8,8.9,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_86,Cuttack,21,381,inland,20.46497,85.87927,11,29.3,clear,15.6,278.0,6.1,8.4,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_87,Borivli,16,518,marine,19.23496,72.85976,10,29.8,cloudy,12.5,218.0,6.7,7.8,1.09,6.4,214.0,0.84,8.5,moderate,28.1,0.31,173.0,49.0,128.0,0.46,42.0,low,none,23.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_87,Borivli,16,518,marine,19.23496,72.85976,11,29.2,clear,11.6,257.0,8.4,6.8,1.17,7.3,262.0,0.81,9.1,moderate,28.3,0.4,212.0,89.0,142.0,0.84,55.0,moderate,none,21.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_88,Bhavnagar,09,481,marine,21.76287,72.15331,10,28.9,cloudy,12.1,185.0,5.2,6.7,1.21,7.3,191.0,0.79,8.0,moderate,28.3,0.41,140.0,76.0,116.0,0.87,52.0,moderate,none,20.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_88,Bhavnagar,09,481,marine,21.76287,72.15331,11,27.8,partly_cloudy,10.3,168.0,4.5,6.9,1.1,7.3,174.0,0.69,7.7,moderate,28.1,0.4,123.0,90.0,109.0,0.85,49.0,moderate,none,15.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_89,Sāngli,16,531,inland,16.85438,74.56417,10,29.8,partly_cloudy,12.4,178.0,6.9,7.0,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_89,Sāngli,16,531,inland,16.85438,74.56417,11,27.6,cloudy,8.8,64.0,1.5,5.3,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_90,Jamnagar,09,477,marine,22.47292,70.06673,10,28.2,partly_cloudy,11.3,128.0,2.7,6.6,1.2,7.5,137.0,0.71,7.1,moderate,28.3,0.42,83.0,82.0,94.0,0.95,52.0,moderate,none,17.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_90,Jamnagar,09,477,marine,22.47292,70.06673,11,28.3,clear,11.2,231.0,7.3,7.2,1.11,7.0,234.0,0.78,8.7,moderate,27.9,0.37,186.0,81.0,134.0,0.72,46.0,moderate,none,19.0,,,none,False,synthetic_demo_baseline,INCOIS/IMD variable schema + deterministic Indian coastal regional model,applicable
loc_91,Jammu,12,021,inland,32.73528,74.86167,10,28.6,clear,16.9,316.0,11.9,8.9,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_91,Jammu,12,021,inland,32.73528,74.86167,11,26.1,partly_cloudy,12.3,172.0,3.8,6.9,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
loc_92,Bokāro,38,355,inland,23.66934,86.15161,10,30.1,clear,16.8,314.0,11.8,8.9,,,,,,,,,,,,,,,not_applicable,,,,not_applicable,False,synthetic_demo_baseline,deterministic inland prototype climatology,not_applicable_inland
